alert_type,trader_id,symbol,cancel_count,total_orders,cancel_rate,match_count,trader_id_1,trader_id_2,window_start,window_end,detected_at
SPOOFING,spoofer_003,BINANCE:BTCUSDT,28,33,0.8484848484848485,,,,2026-04-13 23:09:30,2026-04-13 23:11:30,2026-04-13 23:13:50
SPOOFING,spoofer_002,TSLA,18,22,0.8181818181818182,,,,2026-04-13 23:09:30,2026-04-13 23:11:30,2026-04-13 23:13:50
SPOOFING,spoofer_003,BINANCE:BTCUSDT,28,33,0.8484848484848485,,,,2026-04-13 23:09:00,2026-04-13 23:11:00,2026-04-13 23:13:50
SPOOFING,spoofer_002,TSLA,18,22,0.8181818181818182,,,,2026-04-13 23:09:00,2026-04-13 23:11:00,2026-04-13 23:13:50
SPOOFING,spoofer_003,BINANCE:BTCUSDT,20,24,0.8333333333333334,,,,2026-04-13 23:08:30,2026-04-13 23:10:30,2026-04-13 23:13:50
SPOOFING,spoofer_002,TSLA,18,22,0.8181818181818182,,,,2026-04-13 23:08:30,2026-04-13 23:10:30,2026-04-13 23:13:50
SPOOFING,spoofer_001,AAPL,18,22,0.8181818181818182,,,,2026-04-13 23:08:00,2026-04-13 23:10:00,2026-04-13 23:13:50
SPOOFING,spoofer_003,BINANCE:BTCUSDT,30,36,0.8333333333333334,,,,2026-04-13 23:08:00,2026-04-13 23:10:00,2026-04-13 23:13:50
SPOOFING,spoofer_002,TSLA,17,21,0.8095238095238095,,,,2026-04-13 23:08:00,2026-04-13 23:10:00,2026-04-13 23:13:50
SPOOFING,spoofer_003,BINANCE:BTCUSDT,18,22,0.8181818181818182,,,,2026-04-13 23:07:30,2026-04-13 23:09:30,2026-04-13 23:09:46
SPOOFING,spoofer_001,AAPL,14,17,0.8235294117647058,,,,2026-04-13 23:07:30,2026-04-13 23:09:30,2026-04-13 23:09:46
SPOOFING,spoofer_002,TSLA,13,16,0.8125,,,,2026-04-13 23:07:30,2026-04-13 23:09:30,2026-04-13 23:09:46
SPOOFING,spoofer_003,BINANCE:BTCUSDT,18,22,0.8181818181818182,,,,2026-04-13 23:07:00,2026-04-13 23:09:00,2026-04-13 23:09:46
SPOOFING,spoofer_001,AAPL,14,17,0.8235294117647058,,,,2026-04-13 23:07:00,2026-04-13 23:09:00,2026-04-13 23:09:46
SPOOFING,spoofer_002,TSLA,13,16,0.8125,,,,2026-04-13 23:07:00,2026-04-13 23:09:00,2026-04-13 23:09:46
SPOOFING,spoofer_001,AAPL,14,17,0.8235294117647058,,,,2026-04-13 23:06:30,2026-04-13 23:08:30,2026-04-13 23:09:46
SPOOFING,spoofer_003,BINANCE:BTCUSDT,18,22,0.8181818181818182,,,,2026-04-13 23:06:30,2026-04-13 23:08:30,2026-04-13 23:09:46
SPOOFING,spoofer_002,TSLA,13,16,0.8125,,,,2026-04-13 23:06:30,2026-04-13 23:08:30,2026-04-13 23:09:46
SPOOFING,spoofer_002,TSLA,18,21,0.8571428571428571,,,,2026-04-13 23:05:30,2026-04-13 23:07:30,2026-04-13 23:07:57
SPOOFING,spoofer_002,TSLA,18,21,0.8571428571428571,,,,2026-04-13 23:05:00,2026-04-13 23:07:00,2026-04-13 23:07:57
SPOOFING,spoofer_001,AAPL,16,19,0.8421052631578947,,,,2026-04-13 23:05:00,2026-04-13 23:07:00,2026-04-13 23:07:57
SPOOFING,spoofer_002,TSLA,18,21,0.8571428571428571,,,,2026-04-13 23:04:30,2026-04-13 23:06:30,2026-04-13 23:07:57
SPOOFING,spoofer_001,AAPL,16,19,0.8421052631578947,,,,2026-04-13 23:04:30,2026-04-13 23:06:30,2026-04-13 23:07:57
SPOOFING,spoofer_001,AAPL,16,19,0.8421052631578947,,,,2026-04-13 23:04:00,2026-04-13 23:06:00,2026-04-13 23:07:57
SPOOFING,spoofer_002,TSLA,29,34,0.8529411764705882,,,,2026-04-13 23:04:00,2026-04-13 23:06:00,2026-04-13 23:07:57
SPOOFING,spoofer_003,BINANCE:BTCUSDT,14,17,0.8235294117647058,,,,2026-04-13 23:04:00,2026-04-13 23:06:00,2026-04-13 23:07:57
SPOOFING,spoofer_003,BINANCE:BTCUSDT,25,30,0.8333333333333334,,,,2026-04-13 23:03:30,2026-04-13 23:05:30,2026-04-13 23:05:39
SPOOFING,spoofer_001,AAPL,15,18,0.8333333333333334,,,,2026-04-13 23:03:30,2026-04-13 23:05:30,2026-04-13 23:05:39
SPOOFING,spoofer_002,TSLA,11,13,0.8461538461538461,,,,2026-04-13 23:03:30,2026-04-13 23:05:30,2026-04-13 23:05:39
SPOOFING,spoofer_002,TSLA,11,13,0.8461538461538461,,,,2026-04-13 23:03:00,2026-04-13 23:05:00,2026-04-13 23:05:28
SPOOFING,spoofer_003,BINANCE:BTCUSDT,19,23,0.8260869565217391,,,,2026-04-13 23:03:00,2026-04-13 23:05:00,2026-04-13 23:05:28
SPOOFING,spoofer_003,BINANCE:BTCUSDT,37,44,0.8409090909090909,,,,2026-04-13 23:02:30,2026-04-13 23:04:30,2026-04-13 23:05:28
SPOOFING,spoofer_001,AAPL,26,32,0.8125,,,,2026-04-13 23:02:30,2026-04-13 23:04:30,2026-04-13 23:05:28
SPOOFING,spoofer_002,TSLA,17,20,0.85,,,,2026-04-13 23:02:30,2026-04-13 23:04:30,2026-04-13 23:05:28
SPOOFING,spoofer_003,BINANCE:BTCUSDT,37,44,0.8409090909090909,,,,2026-04-13 23:02:00,2026-04-13 23:04:00,2026-04-13 23:04:11
SPOOFING,spoofer_002,TSLA,11,13,0.8461538461538461,,,,2026-04-13 23:02:00,2026-04-13 23:04:00,2026-04-13 23:04:11
SPOOFING,spoofer_002,TSLA,11,13,0.8461538461538461,,,,2026-04-13 23:01:30,2026-04-13 23:03:30,2026-04-13 23:03:49
SPOOFING,spoofer_003,BINANCE:BTCUSDT,26,31,0.8387096774193549,,,,2026-04-13 23:01:30,2026-04-13 23:03:30,2026-04-13 23:03:49
SPOOFING,spoofer_002,TSLA,17,21,0.8095238095238095,,,,2026-04-13 23:01:00,2026-04-13 23:03:00,2026-04-13 23:03:49
SPOOFING,spoofer_003,BINANCE:BTCUSDT,34,41,0.8292682926829268,,,,2026-04-13 23:01:00,2026-04-13 23:03:00,2026-04-13 23:03:49
SPOOFING,spoofer_003,BINANCE:BTCUSDT,22,27,0.8148148148148148,,,,2026-04-13 23:00:30,2026-04-13 23:02:30,2026-04-13 23:02:48
SPOOFING,spoofer_003,BINANCE:BTCUSDT,14,17,0.8235294117647058,,,,2026-04-13 23:00:00,2026-04-13 23:02:00,2026-04-13 23:02:33
SPOOFING,spoofer_003,BINANCE:BTCUSDT,14,17,0.8235294117647058,,,,2026-04-13 22:59:30,2026-04-13 23:01:30,2026-04-13 23:02:33
SPOOFING,spoofer_003,BINANCE:BTCUSDT,13,15,0.8666666666666667,,,,2026-04-13 22:59:00,2026-04-13 23:01:00,2026-04-13 23:01:06
SPOOFING,spoofer_003,BINANCE:BTCUSDT,14,17,0.8235294117647058,,,,2026-04-13 22:58:30,2026-04-13 23:00:30,2026-04-13 23:01:06
SPOOFING,spoofer_001,AAPL,19,22,0.8636363636363636,,,,2026-04-13 22:58:30,2026-04-13 23:00:30,2026-04-13 23:01:06
SPOOFING,spoofer_002,TSLA,16,19,0.8421052631578947,,,,2026-04-13 22:58:00,2026-04-13 23:00:00,2026-04-13 23:01:06
SPOOFING,spoofer_003,BINANCE:BTCUSDT,21,26,0.8076923076923077,,,,2026-04-13 22:58:00,2026-04-13 23:00:00,2026-04-13 23:01:06
SPOOFING,spoofer_001,AAPL,19,22,0.8636363636363636,,,,2026-04-13 22:58:00,2026-04-13 23:00:00,2026-04-13 23:01:06
SPOOFING,spoofer_002,TSLA,16,19,0.8421052631578947,,,,2026-04-13 22:57:30,2026-04-13 22:59:30,2026-04-13 23:01:06
SPOOFING,spoofer_001,AAPL,19,22,0.8636363636363636,,,,2026-04-13 22:57:30,2026-04-13 22:59:30,2026-04-13 23:01:06
SPOOFING,spoofer_003,BINANCE:BTCUSDT,21,26,0.8076923076923077,,,,2026-04-13 22:57:30,2026-04-13 22:59:30,2026-04-13 23:01:06
SPOOFING,spoofer_002,TSLA,25,30,0.8333333333333334,,,,2026-04-13 22:57:00,2026-04-13 22:59:00,2026-04-13 23:01:06
SPOOFING,spoofer_001,AAPL,26,30,0.8666666666666667,,,,2026-04-13 22:57:00,2026-04-13 22:59:00,2026-04-13 23:01:06
SPOOFING,spoofer_001,AAPL,12,14,0.8571428571428571,,,,2026-04-13 22:56:30,2026-04-13 22:58:30,2026-04-13 22:58:39
SPOOFING,spoofer_002,TSLA,25,30,0.8333333333333334,,,,2026-04-13 22:56:30,2026-04-13 22:58:30,2026-04-13 22:58:39
SPOOFING,spoofer_003,BINANCE:BTCUSDT,13,16,0.8125,,,,2026-04-13 22:56:30,2026-04-13 22:58:30,2026-04-13 22:58:39
SPOOFING,spoofer_001,AAPL,12,14,0.8571428571428571,,,,2026-04-13 22:56:00,2026-04-13 22:58:00,2026-04-13 22:58:17
SPOOFING,spoofer_001,AAPL,12,14,0.8571428571428571,,,,2026-04-13 22:55:30,2026-04-13 22:57:30,2026-04-13 22:58:04
SPOOFING,spoofer_003,BINANCE:BTCUSDT,15,18,0.8333333333333334,,,,2026-04-13 22:55:30,2026-04-13 22:57:30,2026-04-13 22:58:04
SPOOFING,spoofer_002,TSLA,18,22,0.8181818181818182,,,,2026-04-13 22:55:30,2026-04-13 22:57:30,2026-04-13 22:58:04
SPOOFING,spoofer_003,BINANCE:BTCUSDT,13,16,0.8125,,,,2026-04-13 22:54:00,2026-04-13 22:56:00,2026-04-13 22:57:19
SPOOFING,spoofer_002,TSLA,19,23,0.8260869565217391,,,,2026-04-13 22:54:00,2026-04-13 22:56:00,2026-04-13 22:57:19
SPOOFING,spoofer_002,TSLA,16,19,0.8421052631578947,,,,2026-04-13 22:53:00,2026-04-13 22:55:00,2026-04-13 22:55:47
SPOOFING,spoofer_002,TSLA,19,23,0.8260869565217391,,,,2026-04-13 22:52:30,2026-04-13 22:54:30,2026-04-13 22:55:47
SPOOFING,spoofer_002,TSLA,23,28,0.8214285714285714,,,,2026-04-13 22:52:00,2026-04-13 22:54:00,2026-04-13 22:54:22
SPOOFING,spoofer_003,BINANCE:BTCUSDT,24,29,0.8275862068965517,,,,2026-04-13 22:52:00,2026-04-13 22:54:00,2026-04-13 22:54:22
SPOOFING,spoofer_001,AAPL,26,32,0.8125,,,,2026-04-13 22:52:00,2026-04-13 22:54:00,2026-04-13 22:54:22
SPOOFING,spoofer_003,BINANCE:BTCUSDT,30,36,0.8333333333333334,,,,2026-04-13 22:51:30,2026-04-13 22:53:30,2026-04-13 22:54:22
SPOOFING,spoofer_002,TSLA,27,33,0.8181818181818182,,,,2026-04-13 22:51:30,2026-04-13 22:53:30,2026-04-13 22:54:22
SPOOFING,spoofer_001,AAPL,26,32,0.8125,,,,2026-04-13 22:51:30,2026-04-13 22:53:30,2026-04-13 22:54:22
SPOOFING,spoofer_003,BINANCE:BTCUSDT,30,36,0.8333333333333334,,,,2026-04-13 22:51:00,2026-04-13 22:53:00,2026-04-13 22:54:14
SPOOFING,spoofer_002,TSLA,21,26,0.8076923076923077,,,,2026-04-13 22:51:00,2026-04-13 22:53:00,2026-04-13 22:54:14
SPOOFING,spoofer_001,AAPL,27,33,0.8181818181818182,,,,2026-04-13 22:51:00,2026-04-13 22:53:00,2026-04-13 22:54:14
SPOOFING,spoofer_003,BINANCE:BTCUSDT,41,49,0.8367346938775511,,,,2026-04-13 22:50:30,2026-04-13 22:52:30,2026-04-13 22:52:56
SPOOFING,spoofer_001,AAPL,34,41,0.8292682926829268,,,,2026-04-13 22:50:30,2026-04-13 22:52:30,2026-04-13 22:52:56
SPOOFING,spoofer_002,TSLA,21,26,0.8076923076923077,,,,2026-04-13 22:50:30,2026-04-13 22:52:30,2026-04-13 22:52:56
SPOOFING,spoofer_003,BINANCE:BTCUSDT,17,20,0.85,,,,2026-04-13 22:50:00,2026-04-13 22:52:00,2026-04-13 22:52:08
SPOOFING,spoofer_001,AAPL,11,13,0.8461538461538461,,,,2026-04-13 22:50:00,2026-04-13 22:52:00,2026-04-13 22:52:08
SPOOFING,spoofer_003,BINANCE:BTCUSDT,11,13,0.8461538461538461,,,,2026-04-13 22:49:30,2026-04-13 22:51:30,2026-04-13 22:51:49
SPOOFING,spoofer_001,AAPL,11,13,0.8461538461538461,,,,2026-04-13 22:49:30,2026-04-13 22:51:30,2026-04-13 22:51:49
SPOOFING,spoofer_003,BINANCE:BTCUSDT,39,46,0.8478260869565217,,,,2026-04-13 22:49:00,2026-04-13 22:51:00,2026-04-13 22:51:22
SPOOFING,spoofer_002,TSLA,35,43,0.813953488372093,,,,2026-04-13 22:49:00,2026-04-13 22:51:00,2026-04-13 22:51:22
SPOOFING,spoofer_001,AAPL,18,21,0.8571428571428571,,,,2026-04-13 22:49:00,2026-04-13 22:51:00,2026-04-13 22:51:22
SPOOFING,spoofer_002,TSLA,32,39,0.8205128205128205,,,,2026-04-13 22:48:30,2026-04-13 22:50:30,2026-04-13 22:51:22
SPOOFING,spoofer_003,BINANCE:BTCUSDT,28,33,0.8484848484848485,,,,2026-04-13 22:48:30,2026-04-13 22:50:30,2026-04-13 22:51:22
SPOOFING,spoofer_001,AAPL,11,13,0.8461538461538461,,,,2026-04-13 22:48:30,2026-04-13 22:50:30,2026-04-13 22:51:22
SPOOFING,spoofer_002,TSLA,32,39,0.8205128205128205,,,,2026-04-13 22:48:00,2026-04-13 22:50:00,2026-04-13 22:51:22
SPOOFING,spoofer_003,BINANCE:BTCUSDT,28,33,0.8484848484848485,,,,2026-04-13 22:48:00,2026-04-13 22:50:00,2026-04-13 22:51:22
SPOOFING,spoofer_001,AAPL,11,13,0.8461538461538461,,,,2026-04-13 22:48:00,2026-04-13 22:50:00,2026-04-13 22:51:22
SPOOFING,spoofer_002,TSLA,26,32,0.8125,,,,2026-04-13 22:47:30,2026-04-13 22:49:30,2026-04-13 22:49:39
SPOOFING,spoofer_001,AAPL,14,17,0.8235294117647058,,,,2026-04-13 22:47:30,2026-04-13 22:49:30,2026-04-13 22:49:39
SPOOFING,spoofer_003,BINANCE:BTCUSDT,28,33,0.8484848484848485,,,,2026-04-13 22:47:30,2026-04-13 22:49:30,2026-04-13 22:49:39
SPOOFING,spoofer_002,TSLA,34,40,0.85,,,,2026-04-13 22:46:00,2026-04-13 22:48:00,2026-04-13 22:49:14
SPOOFING,spoofer_003,BINANCE:BTCUSDT,14,17,0.8235294117647058,,,,2026-04-13 22:46:00,2026-04-13 22:48:00,2026-04-13 22:49:14
SPOOFING,spoofer_003,BINANCE:BTCUSDT,27,32,0.84375,,,,2026-04-13 22:45:30,2026-04-13 22:47:30,2026-04-13 22:49:14
SPOOFING,spoofer_002,TSLA,31,36,0.8611111111111112,,,,2026-04-13 22:45:30,2026-04-13 22:47:30,2026-04-13 22:49:14
SPOOFING,spoofer_003,BINANCE:BTCUSDT,27,32,0.84375,,,,2026-04-13 22:45:00,2026-04-13 22:47:00,2026-04-13 22:49:14
SPOOFING,spoofer_002,TSLA,31,36,0.8611111111111112,,,,2026-04-13 22:45:00,2026-04-13 22:47:00,2026-04-13 22:49:14
SPOOFING,spoofer_003,BINANCE:BTCUSDT,27,32,0.84375,,,,2026-04-13 22:44:30,2026-04-13 22:46:30,2026-04-13 22:49:14
SPOOFING,spoofer_002,TSLA,34,40,0.85,,,,2026-04-13 22:44:30,2026-04-13 22:46:30,2026-04-13 22:49:14
SPOOFING,spoofer_003,BINANCE:BTCUSDT,13,15,0.8666666666666667,,,,2026-04-13 22:44:00,2026-04-13 22:46:00,2026-04-13 22:46:07
SPOOFING,spoofer_003,BINANCE:BTCUSDT,24,28,0.8571428571428571,,,,2026-04-13 22:43:30,2026-04-13 22:45:30,2026-04-13 22:46:06
SPOOFING,spoofer_003,BINANCE:BTCUSDT,24,28,0.8571428571428571,,,,2026-04-13 22:43:00,2026-04-13 22:45:00,2026-04-13 22:46:06
SPOOFING,spoofer_003,BINANCE:BTCUSDT,45,53,0.8490566037735849,,,,2026-04-13 22:42:30,2026-04-13 22:44:30,2026-04-13 22:46:06
SPOOFING,spoofer_003,BINANCE:BTCUSDT,45,53,0.8490566037735849,,,,2026-04-13 22:42:00,2026-04-13 22:44:00,2026-04-13 22:46:06
SPOOFING,spoofer_003,BINANCE:BTCUSDT,21,25,0.84,,,,2026-04-13 22:41:30,2026-04-13 22:43:30,2026-04-13 22:43:41
SPOOFING,spoofer_001,AAPL,11,13,0.8461538461538461,,,,2026-04-13 22:41:30,2026-04-13 22:43:30,2026-04-13 22:43:41
SPOOFING,spoofer_001,AAPL,11,13,0.8461538461538461,,,,2026-04-13 22:41:00,2026-04-13 22:43:00,2026-04-13 22:43:41
SPOOFING,spoofer_003,BINANCE:BTCUSDT,35,41,0.8536585365853658,,,,2026-04-13 22:41:00,2026-04-13 22:43:00,2026-04-13 22:43:41
SPOOFING,spoofer_001,AAPL,11,13,0.8461538461538461,,,,2026-04-13 22:40:30,2026-04-13 22:42:30,2026-04-13 22:43:41
SPOOFING,spoofer_003,BINANCE:BTCUSDT,21,25,0.84,,,,2026-04-13 22:40:30,2026-04-13 22:42:30,2026-04-13 22:43:41
SPOOFING,spoofer_002,TSLA,26,32,0.8125,,,,2026-04-13 22:40:30,2026-04-13 22:42:30,2026-04-13 22:43:41
SPOOFING,spoofer_001,AAPL,36,42,0.8571428571428571,,,,2026-04-13 22:40:00,2026-04-13 22:42:00,2026-04-13 22:43:41
SPOOFING,spoofer_003,BINANCE:BTCUSDT,31,37,0.8378378378378378,,,,2026-04-13 22:40:00,2026-04-13 22:42:00,2026-04-13 22:43:41
SPOOFING,spoofer_002,TSLA,26,32,0.8125,,,,2026-04-13 22:40:00,2026-04-13 22:42:00,2026-04-13 22:43:41
SPOOFING,spoofer_003,BINANCE:BTCUSDT,31,37,0.8378378378378378,,,,2026-04-13 22:39:30,2026-04-13 22:41:30,2026-04-13 22:41:45
SPOOFING,spoofer_001,AAPL,25,29,0.8620689655172413,,,,2026-04-13 22:39:30,2026-04-13 22:41:30,2026-04-13 22:41:45
SPOOFING,spoofer_002,TSLA,26,32,0.8125,,,,2026-04-13 22:39:30,2026-04-13 22:41:30,2026-04-13 22:41:45
SPOOFING,spoofer_001,AAPL,25,29,0.8620689655172413,,,,2026-04-13 22:39:00,2026-04-13 22:41:00,2026-04-13 22:41:06
SPOOFING,spoofer_002,TSLA,25,30,0.8333333333333334,,,,2026-04-13 22:39:00,2026-04-13 22:41:00,2026-04-13 22:41:06
SPOOFING,spoofer_003,BINANCE:BTCUSDT,17,21,0.8095238095238095,,,,2026-04-13 22:39:00,2026-04-13 22:41:00,2026-04-13 22:41:06
SPOOFING,spoofer_001,AAPL,25,29,0.8620689655172413,,,,2026-04-13 22:38:30,2026-04-13 22:40:30,2026-04-13 22:40:49
SPOOFING,spoofer_003,BINANCE:BTCUSDT,16,19,0.8421052631578947,,,,2026-04-13 22:35:00,2026-04-13 22:37:00,2026-04-13 22:40:07
SPOOFING,spoofer_003,BINANCE:BTCUSDT,19,23,0.8260869565217391,,,,2026-04-13 22:34:30,2026-04-13 22:36:30,2026-04-13 22:40:07
SPOOFING,spoofer_002,TSLA,13,16,0.8125,,,,2026-04-13 22:34:30,2026-04-13 22:36:30,2026-04-13 22:40:07
SPOOFING,spoofer_002,TSLA,24,28,0.8571428571428571,,,,2026-04-13 22:34:00,2026-04-13 22:36:00,2026-04-13 22:36:21
SPOOFING,spoofer_003,BINANCE:BTCUSDT,38,45,0.8444444444444444,,,,2026-04-13 22:34:00,2026-04-13 22:36:00,2026-04-13 22:36:21
SPOOFING,spoofer_001,AAPL,16,19,0.8421052631578947,,,,2026-04-13 22:34:00,2026-04-13 22:36:00,2026-04-13 22:36:21
SPOOFING,spoofer_003,BINANCE:BTCUSDT,38,45,0.8444444444444444,,,,2026-04-13 22:33:30,2026-04-13 22:35:30,2026-04-13 22:36:21
SPOOFING,spoofer_002,TSLA,24,28,0.8571428571428571,,,,2026-04-13 22:33:30,2026-04-13 22:35:30,2026-04-13 22:36:21
SPOOFING,spoofer_001,AAPL,16,19,0.8421052631578947,,,,2026-04-13 22:33:30,2026-04-13 22:35:30,2026-04-13 22:36:21
SPOOFING,spoofer_002,TSLA,29,34,0.8529411764705882,,,,2026-04-13 22:33:00,2026-04-13 22:35:00,2026-04-13 22:35:08
SPOOFING,spoofer_003,BINANCE:BTCUSDT,38,45,0.8444444444444444,,,,2026-04-13 22:33:00,2026-04-13 22:35:00,2026-04-13 22:35:08
SPOOFING,spoofer_001,AAPL,23,28,0.8214285714285714,,,,2026-04-13 22:33:00,2026-04-13 22:35:00,2026-04-13 22:35:08
SPOOFING,spoofer_002,TSLA,31,36,0.8611111111111112,,,,2026-04-13 22:32:30,2026-04-13 22:34:30,2026-04-13 22:34:40
SPOOFING,spoofer_003,BINANCE:BTCUSDT,35,41,0.8536585365853658,,,,2026-04-13 22:32:30,2026-04-13 22:34:30,2026-04-13 22:34:40
SPOOFING,spoofer_001,AAPL,23,28,0.8214285714285714,,,,2026-04-13 22:32:30,2026-04-13 22:34:30,2026-04-13 22:34:40
SPOOFING,spoofer_002,TSLA,17,20,0.85,,,,2026-04-13 22:32:00,2026-04-13 22:34:00,2026-04-13 22:34:10
SPOOFING,spoofer_003,BINANCE:BTCUSDT,16,19,0.8421052631578947,,,,2026-04-13 22:32:00,2026-04-13 22:34:00,2026-04-13 22:34:10
SPOOFING,spoofer_002,TSLA,17,20,0.85,,,,2026-04-13 22:31:30,2026-04-13 22:33:30,2026-04-13 22:34:10
SPOOFING,spoofer_003,BINANCE:BTCUSDT,16,19,0.8421052631578947,,,,2026-04-13 22:31:30,2026-04-13 22:33:30,2026-04-13 22:34:10
SPOOFING,spoofer_002,TSLA,19,22,0.8636363636363636,,,,2026-04-13 22:31:00,2026-04-13 22:33:00,2026-04-13 22:34:10
SPOOFING,spoofer_003,BINANCE:BTCUSDT,18,21,0.8571428571428571,,,,2026-04-13 22:31:00,2026-04-13 22:33:00,2026-04-13 22:34:10
SPOOFING,spoofer_001,AAPL,14,17,0.8235294117647058,,,,2026-04-13 22:31:00,2026-04-13 22:33:00,2026-04-13 22:34:10
SPOOFING,spoofer_003,BINANCE:BTCUSDT,18,21,0.8571428571428571,,,,2026-04-13 22:30:30,2026-04-13 22:32:30,2026-04-13 22:32:53
SPOOFING,spoofer_001,AAPL,14,17,0.8235294117647058,,,,2026-04-13 22:30:30,2026-04-13 22:32:30,2026-04-13 22:32:53
SPOOFING,spoofer_001,AAPL,14,17,0.8235294117647058,,,,2026-04-13 22:30:00,2026-04-13 22:32:00,2026-04-13 22:32:34
SPOOFING,spoofer_003,BINANCE:BTCUSDT,18,21,0.8571428571428571,,,,2026-04-13 22:30:00,2026-04-13 22:32:00,2026-04-13 22:32:34
SPOOFING,spoofer_001,AAPL,14,17,0.8235294117647058,,,,2026-04-13 22:29:30,2026-04-13 22:31:30,2026-04-13 22:32:34
SPOOFING,spoofer_003,BINANCE:BTCUSDT,21,25,0.84,,,,2026-04-13 22:29:30,2026-04-13 22:31:30,2026-04-13 22:32:34
SPOOFING,spoofer_003,BINANCE:BTCUSDT,11,13,0.8461538461538461,,,,2026-04-13 22:28:00,2026-04-13 22:30:00,2026-04-13 22:31:02
SPOOFING,spoofer_001,AAPL,16,19,0.8421052631578947,,,,2026-04-13 22:26:30,2026-04-13 22:28:30,2026-04-13 22:29:57
SPOOFING,spoofer_003,BINANCE:BTCUSDT,33,39,0.8461538461538461,,,,2026-04-13 22:26:30,2026-04-13 22:28:30,2026-04-13 22:29:57
SPOOFING,spoofer_001,AAPL,13,16,0.8125,,,,2026-04-13 22:26:00,2026-04-13 22:28:00,2026-04-13 22:28:08
SPOOFING,spoofer_003,BINANCE:BTCUSDT,48,57,0.8421052631578947,,,,2026-04-13 22:26:00,2026-04-13 22:28:00,2026-04-13 22:28:08
SPOOFING,spoofer_003,BINANCE:BTCUSDT,51,61,0.8360655737704918,,,,2026-04-13 22:25:30,2026-04-13 22:27:30,2026-04-13 22:28:08
SPOOFING,spoofer_001,AAPL,13,16,0.8125,,,,2026-04-13 22:25:30,2026-04-13 22:27:30,2026-04-13 22:28:08
SPOOFING,spoofer_003,BINANCE:BTCUSDT,81,97,0.8350515463917526,,,,2026-04-13 22:25:00,2026-04-13 22:27:00,2026-04-13 22:28:08
WASH_TRADING,,TSLA,,,,25,wash_001a,wash_001b,2026-04-11 09:40:00,2026-04-11 09:45:00,2026-04-11 09:45:21
WASH_TRADING,,BINANCE:XRPUSDT,,,,5,wash_002a,wash_002b,2026-04-11 09:35:00,2026-04-11 09:40:00,2026-04-11 09:42:46
WASH_TRADING,,TSLA,,,,27,wash_001a,wash_001b,2026-04-11 09:35:00,2026-04-11 09:40:00,2026-04-11 09:42:46
WASH_TRADING,,TSLA,,,,8,wash_001a,wash_001b,2026-04-11 09:30:00,2026-04-11 09:35:00,2026-04-11 09:35:15
WASH_TRADING,,BINANCE:XRPUSDT,,,,9,wash_002a,wash_002b,2026-04-11 09:30:00,2026-04-11 09:35:00,2026-04-11 09:35:15
WASH_TRADING,,BINANCE:XRPUSDT,,,,31,wash_002a,wash_002b,2026-04-11 09:25:00,2026-04-11 09:30:00,2026-04-11 09:30:15
WASH_TRADING,,TSLA,,,,41,wash_001a,wash_001b,2026-04-11 09:25:00,2026-04-11 09:30:00,2026-04-11 09:30:15
WASH_TRADING,,BINANCE:XRPUSDT,,,,13,wash_002a,wash_002b,2026-04-11 09:20:00,2026-04-11 09:25:00,2026-04-11 09:25:21
WASH_TRADING,,TSLA,,,,16,wash_001a,wash_001b,2026-04-11 09:20:00,2026-04-11 09:25:00,2026-04-11 09:25:21
WASH_TRADING,,BINANCE:XRPUSDT,,,,3,wash_002a,wash_002b,2026-04-11 09:15:00,2026-04-11 09:20:00,2026-04-11 09:20:22
WASH_TRADING,,TSLA,,,,5,wash_001a,wash_001b,2026-04-11 09:15:00,2026-04-11 09:20:00,2026-04-11 09:20:22
WASH_TRADING,,TSLA,,,,63,wash_001a,wash_001b,2026-04-11 09:10:00,2026-04-11 09:15:00,2026-04-11 09:15:38
WASH_TRADING,,BINANCE:BTCUSDT,,,,5,normal_014,spoofer_003,2026-04-11 09:10:00,2026-04-11 09:15:00,2026-04-11 09:15:38
WASH_TRADING,,AAPL,,,,3,normal_012,spoofer_001,2026-04-11 09:10:00,2026-04-11 09:15:00,2026-04-11 09:15:38
WASH_TRADING,,BINANCE:XRPUSDT,,,,11,wash_002a,wash_002b,2026-04-11 09:10:00,2026-04-11 09:15:00,2026-04-11 09:15:38
WASH_TRADING,,BINANCE:XRPUSDT,,,,5,wash_002a,wash_002b,2026-04-11 09:05:00,2026-04-11 09:10:00,2026-04-11 09:11:24
WASH_TRADING,,BINANCE:XRPUSDT,,,,11,wash_002a,wash_002b,2026-04-11 09:00:00,2026-04-11 09:05:00,2026-04-11 09:05:11
WASH_TRADING,,TSLA,,,,9,wash_001a,wash_001b,2026-04-11 08:55:00,2026-04-11 09:00:00,2026-04-11 09:03:03
WASH_TRADING,,BINANCE:XRPUSDT,,,,14,wash_002a,wash_002b,2026-04-11 08:55:00,2026-04-11 09:00:00,2026-04-11 09:03:03
WASH_TRADING,,BINANCE:XRPUSDT,,,,12,wash_002a,wash_002b,2026-04-11 08:50:00,2026-04-11 08:55:00,2026-04-11 08:56:07
WASH_TRADING,,BINANCE:BTCUSDT,,,,3,normal_014,spoofer_003,2026-04-11 08:50:00,2026-04-11 08:55:00,2026-04-11 08:56:07
WASH_TRADING,,TSLA,,,,4,wash_001a,wash_001b,2026-04-11 08:50:00,2026-04-11 08:55:00,2026-04-11 08:56:07
